Cancer type	NCBI gene id	FDR adjusted p-value	Cancer Sample Med	Normal Sample Med	log2 fold change	p-value	Gene symbol
KIRC	57092	0.019275	156.944	171.252	-0.125870961508945	0.0299025213289866	PCNP
KIRC	27107	0.04116	12.121	13.358	-0.140195291188471	0.0602122153182026	ZBTB11
KIRC	100009676	1.8901e-14	1.676	2.41	-0.524010997417972	7.05860353982301e-14	ZBTB11-AS1
KIRC	6152	1e-20	2247.284	1634.941	0.458943882064963	5.66341093670886e-20	RPL24
KIRC	79598	5.7857e-09	4.088	5.799	-0.504408941994771	1.51154031304754e-08	CEP97
KIRC	91775	9.9592e-06	5.151	6.518	-0.339576812015274	2.08643187710753e-05	NXPE3
KIRC	64332	0.00096641	11.729	9.535	0.298775172568238	0.00173208799262761	NFKBIZ
KIRC	131368	0.93816	1	1	0	0.943580082741254	ZPLD1
KIRC	214	0.7512	38.973	45.651	-0.228171474053488	0.769080801977479	ALCAM
KIRC	868	1e-20	15.569	10.492	0.569386570084704	5.66341093670886e-20	CBLB
KIRC	344595	8.9812e-06	9.981	12.714	-0.349161721489304	1.88649060105184e-05	DUBR
KIRC	84692	0.15876	1	1	0	0.20231474901715	CCDC54
KIRC	101929607	0.31291	1	1	0	0.345689000437765	LINC01990
KIRC	56987	1e-20	23.54	46.08	-0.969026396403868	5.66341093670886e-20	BBX
KIRC	151658	0.39228	1	1	0	0.420641215840445	LINC00635
KIRC	961	0.94053	48.003	51.361	-0.0975487205872712	0.94564594200944	CD47
KIRC	101929623	0.0077907	1	1	0	0.0127438598844438	LINC01215
KIRC	55081	1e-20	36.565	52.883	-0.532340659796273	5.66341093670886e-20	IFT57
KIRC	11148	1e-20	67.23	6.826	3.29999283002005	5.66341093670886e-20	HHLA2
KIRC	22989	3.6141e-11	1	1	0	1.09529756910569e-10	MYH15
KIRC	57650	3.7231e-13	3.604	2.419	0.575188241833614	1.2852423923445e-12	CIP2A
KIRC	9666	0.00017947	18.626	24.495	-0.395169407988934	0.000342376835551006	DZIP3
KIRC	84666	0.12262	1	1	0	0.161059368099601	RETNLB
KIRC	50852	1e-20	3.028	1	1.59836520532364	5.66341093670886e-20	TRAT1
KIRC	9626	1.4729e-05	1	1.216	-0.282143228781498	3.04737008602349e-05	GUCA1C
KIRC	27136	0.31776	1	1	0	0.345689000437765	MORC1
KIRC	100506506	0.22803	1	1	0	0.27596553108598	MORC1-AS1
KIRC	401081	5.6758e-09	1	5.08	-2.34482849699744	1.48352159401659e-08	C3orf85
KIRC	677779	0.00055028	1	1	0	0.00100733037158291	LINC00488
KIRC	151871	0.059637	1	1	0	0.0841487062015015	DPPA2
KIRC	55211	0.55652	1	1	0	0.582267218038078	DPPA4
KIRC	401082	0.321	1	1	0	0.34887438651052	LINC01205
KIRC	100616129	0.034063	1	1	0	0.0507124447846635	MIR4445
KIRC	25945	0.35024	14.156	17.162	-0.277804022438866	0.378446680515967	NECTIN3
KIRC	10225	1e-20	8.386	1.065	2.97712939973319	5.66341093670886e-20	CD96
KIRC	79413	0.0002148	1	1	0	0.000407033533847327	ZBED2
KIRC	257068	0.37645	3.11	4.189	-0.429691303848559	0.404987046657047	PLCXD2
KIRC	90102	4.0112e-15	44.489	68.132	-0.614883886636897	1.56984664566929e-14	PHLDB2
KIRC	55347	1e-20	44.616	89.029	-0.996714175059053	5.66341093670886e-20	ABHD10
KIRC	29114	2.6466e-17	1	9.823	-3.29616369909643	1.18958713022508e-16	TAGLN3
KIRC	344805	0.011399	1	1	0	0.0182681308397822	TMPRSS7
KIRC	79669	4.6766e-11	2.65	14.656	-2.46742714375902	1.40890134159483e-10	C3orf52
KIRC	693152	0.11516	1	1	0	0.152262270040199	MIR567
KIRC	257144	0.19643	1	1.238	-0.308011314552178	0.242311697093376	GCSAM
KIRC	112806053	0.71084	1	1.184	-0.243669080966863	0.730502087851498	TBILA
KIRC	285335	0.0042054	1	1	0	0.00709068800603091	SLC9C1
KIRC	4345	1e-20	55.142	17.968	1.61772176198615	5.66341093670886e-20	CD200
KIRC	151888	1.7861e-07	1	1	0	4.2268450534335e-07	BTLA
KIRC	64422	1.8175e-14	52.007	59.061	-0.183499964750784	6.79314923128342e-14	ATG3
KIRC	55032	6.9695e-13	27.36	34.216	-0.322602882103073	2.36145791546735e-12	SLC35A5
KIRC	151887	0.84867	8.173	9.022	-0.14258155154346	0.860910432692308	CCDC80
KIRC	131450	1e-20	2.601	1	1.3790663992809	5.66341093670886e-20	CD200R1
KIRC	29083	6.1595e-12	10.636	13.788	-0.374457521509602	1.96496044786764e-11	GTPBP8
KIRC	25871	1.4024e-07	23.856	27.152	-0.186706307259221	3.34464474301557e-07	NEPRO
KIRC	101929717	0.30336	1	1	0	0.345689000437765	LINC02044
KIRC	91653	0.040914	9.875	11.442	-0.212486596194722	0.0598954394554261	BOC
KIRC	55779	1e-20	1.73	1.062	0.703988271719933	5.66341093670886e-20	CFAP44
KIRC	152185	0.13319	1	1	0	0.173374900477244	AC112128.1
KIRC	100874029	0.036676	1	1	0	0.0542164848645076	CFAP44-AS1
KIRC	102466253	0.080234	1	1	0	0.109951206666258	MIR8076
KIRC	54847	0.00036556	1.924	2.659	-0.466774978087626	0.000679700304264694	SIDT1
KIRC	100616476	0.11443	1	1	0	0.1513597125791	MIR4446
KIRC	205717	2.535e-18	9.061	18.224	-1.0080974676986	1.21616924066924e-17	USF3
KIRC	80218	1e-20	37.709	66.493	-0.818293577637362	5.66341093670886e-20	NAA50
KIRC	523	1e-20	72.472	249.81	-1.78533561594979	5.66341093670886e-20	ATP6V1A
KIRC	54762	1e-20	10.93	39.683	-1.86022769531776	5.66341093670886e-20	GRAMD1C
KIRC	254887	3.6274e-10	3.492	9.503	-1.44432947046409	1.02826905449937e-09	ZDHHC23
KIRC	57577	0.14169	6.416	6.627	-0.0466817776215106	0.183244971666474	CCDC191
KIRC	79691	6.7976e-11	14.044	18.024	-0.359965317354673	2.02497498135322e-10	QTRT2
KIRC	7634	0.0058213	1	1	0	0.00966012730375427	ZNF80
KIRC	201633	1e-20	4.384	1	2.13224779829844	5.66341093670886e-20	TIGIT
KIRC	26137	0.93896	1.054	1.824	-0.791230862527527	0.944237190773796	ZBTB20
KIRC	100131117	0.05147	1	1	0	0.0736471127886891	ZBTB20-AS1
KIRC	101929754	0.047296	1	1	0	0.068286252404622	ZBTB20-AS5
KIRC	100616166	0.055556	1	1	0	0.0789181007303906	MIR4796
KIRC	104413890	0.063148	1	1	0	0.0885886074139121	ZBTB20-AS3
KIRC	100874131	0.24151	1	1	0	0.289969205002952	ZBTB20-AS4
KIRC	2596	0.0092079	1	1	0	0.0149310441093308	GAP43
KIRC	4045	9.2419e-08	1	2.817	-1.49415956371284	2.23343420205294e-07	LSAMP
KIRC	101926903	0.074758	1	1	0	0.103205816184186	LSAMP-AS1
KIRC	285194	0.31776	1	1	0	0.345689000437765	TUSC7
KIRC	100616485	0.072349	1	1	0	0.100232763503469	MIR4447
KIRC	100506724	0.31776	1	1	0	0.345689000437765	LINC00901
KIRC	105374057	0.31776	1	1	0	0.345689000437765	LINC02024
KIRC	152404	1.722e-11	1	4.671	-2.22373144513811	5.3299546083587e-11	IGSF11
KIRC	100506765	0.31776	1	1	0	0.345689000437765	IGSF11-AS1
KIRC	152405	0.02488	1	1	0	0.0379788479388479	TEX55
KIRC	7348	0.001498	1	8.594	-3.10332977711185	0.00263833908181747	UPK1B
KIRC	8702	0.33261	28.826	31.501	-0.128026970587747	0.360528993893574	B4GALT4
KIRC	100874201	0.067996	1	1	0	0.094759706897626	B4GALT4-AS1
KIRC	57514	4.9565e-12	19.727	15.106	0.385049881693046	1.59048893830703e-11	ARHGAP31
KIRC	100874246	6.0976e-14	1.717	1.324	0.374986917194916	2.21071359377533e-13	ARHGAP31-AS1
KIRC	55254	6.9686e-08	15.986	13.193	0.277036333246083	1.69818814120723e-07	TMEM39A
KIRC	56983	0.050865	17.441	16.037	0.121078475269945	0.072874677471014	POGLUT1
KIRC	51300	1e-20	52.629	81.679	-0.634107220795624	5.66341093670886e-20	TIMMDC1
KIRC	941	4.4986e-19	1	1	0	2.27123448306998e-18	CD80
KIRC	141	1.4429e-09	19.569	14.927	0.390645789848306	3.93032534405066e-09	ADPRH
KIRC	51365	1e-20	62.186	24.259	1.35806974027295	5.66341093670886e-20	PLA1A
KIRC	64091	1e-20	10.79	4.382	1.30003347538516	5.66341093670886e-20	POPDC2
KIRC	10063	0.00031769	68.488	85.718	-0.323746957945987	0.00059390292042795	COX17
KIRC	8856	0.009669	1	1	0	0.0156469759062297	NR1I2
KIRC	2932	4.692e-09	19.811	27.744	-0.485874098678262	1.23257307963354e-08	GSK3B
KIRC	165829	0.20346	1	1	0	0.249798888949882	GPR156
KIRC	116064	2.1319e-11	21.007	31.595	-0.588826119702549	6.5551382183118e-11	LRRC58
KIRC	11167	1e-20	221.92	86.046	1.36685966005953	5.66341093670886e-20	FSTL1
KIRC	4710	0.090465	241.117	266.22	-0.142885586976933	0.122381914353112	NDUFB4
KIRC	3081	3.9999e-08	86.313	160.194	-0.892170341360054	9.90168936358606e-08	HGD
KIRC	285282	1e-20	17.081	27.234	-0.673016454701017	5.66341093670886e-20	RABL3
KIRC	2960	0.083185	10.534	11.007	-0.063367945815742	0.113605404530744	GTF2E1
KIRC	9515	0.037844	1	1	0	0.0558139732278272	STXBP5L
KIRC	100847043	0.099874	1	1	0	0.133895695258647	MIR5682
KIRC	10721	0.0006014	1	1	0	0.00109722753895097	POLQ
KIRC	503582	0.31776	1	1	0	0.345689000437765	ARGFX
KIRC	51725	0.10638	1	1	0	0.141683742035372	FBXO40
KIRC	3059	1e-20	114.323	26.006	2.13619926085449	5.66341093670886e-20	HCLS1
KIRC	2804	2.8474e-10	40.289	55.701	-0.467317231228067	8.13761160235114e-10	GOLGB1
KIRC	9657	3.8131e-10	21.043	17.192	0.291603009555626	1.07899537702429e-09	IQCB1
KIRC	55840	3.2487e-08	10.731	23.477	-1.12946354179201	8.08415934579439e-08	EAF2
KIRC	6565	1e-20	1.401	20.69	-3.88440478431655	5.66341093670886e-20	SLC15A2
KIRC	286676	1e-20	5.949	33.996	-2.51464592414925	5.66341093670886e-20	ILDR1
KIRC	942	1e-20	16.436	3.066	2.42242963350888	5.66341093670886e-20	CD86
KIRC	846	1e-20	1	46.927	-5.55234632803289	5.66341093670886e-20	CASR
KIRC	1475	1e-20	11.454	2.007	2.51273898676248	5.66341093670886e-20	CSTA
KIRC	131076	4.5228e-05	52.653	49.287	0.0953085640022162	9.01255744832502e-05	CCDC58
KIRC	26355	0.12232	70.266	74.644	-0.0871995256971875	0.160703073308271	FAM162A
KIRC	54554	0.93065	7.065	6.918	0.0303345468483736	0.93663852315169	WDR5B
KIRC	102723582	0.071281	5.989	7.069	-0.239191009581194	0.0989124485668197	AC083798.2
KIRC	3836	9.0713e-15	13.511	17.346	-0.360468556739421	3.4622644334471e-14	KPNA1
KIRC	83666	1.0971e-14	50.367	37.065	0.442421291198149	4.16246625954198e-14	PARP9
KIRC	151636	1e-20	39.746	22.686	0.809007421073605	5.66341093670886e-20	DTX3L
KIRC	165631	4.3024e-17	1.37	1	0.454175893185802	1.90700512088783e-16	PARP15
KIRC	54625	1e-20	55.561	31.875	0.801647223547555	5.66341093670886e-20	PARP14
KIRC	79663	0.11415	11.975	11.983	-0.000963482824616209	0.15106975739645	HSPBAP1
KIRC	84925	1e-20	11.129	20.762	-0.899621460302308	5.66341093670886e-20	SLC49A4
KIRC	100129550	0.047576	4.405	4.953	-0.169160601826638	0.0686506332903226	LINC02035
KIRC	54437	1e-20	96.476	5.895	4.03260637445314	5.66341093670886e-20	SEMA5B
KIRC	10954	1e-20	107.125	37.838	1.50138746494362	5.66341093670886e-20	PDIA5
KIRC	26984	0.24312	9.854	9.53	0.0482332575148797	0.291624043762737	SEC22A
KIRC	111	0.11947	29.216	21.163	0.46521451659624	0.157346956777765	ADCY5
KIRC	201562	2.7587e-20	32.597	60.78	-0.898857479860293	1.51154052425282e-19	HACD2
KIRC	100506826	0.59294	1.886	2.203	-0.224139819025786	0.617627423621461	MYLK-AS1
KIRC	4638	3.3869e-05	59.678	81.818	-0.455219084605856	6.80911509213483e-05	MYLK
KIRC	100873940	0.088142	1	1	0	0.119586531513497	MYLK-AS2
KIRC	64770	1e-20	21.95	12.226	0.844268467545237	5.66341093670886e-20	CCDC14
KIRC	8997	1.973e-09	10.381	8.365	0.31150797958652	5.32112842156035e-09	KALRN
KIRC	100847021	0.052524	1	1	0	0.0749921343121609	MIR5002
KIRC	102464832	0.08956	1	1	0	0.121304363834555	MIR6083
KIRC	7372	3.6231e-06	11.488	12.647	-0.138667548953059	7.80902520959815e-06	UMPS
KIRC	100422864	0.02214	1	1	0	0.0340402309754589	MIR544B
KIRC	3693	3.9445e-20	109.156	154.487	-0.501094007787229	2.1408077408396e-19	ITGB5
KIRC	56667	0.0012204	1	6.168	-2.62480276525295	0.00216596305348357	MUC13
KIRC	57493	0.334	41.163	51.719	-0.329346249443081	0.361965500532997	HEG1
KIRC	84561	1.5363e-06	3.838	9.24	-1.26753814010804	3.40409013275213e-06	SLC12A8
KIRC	100847039	0.54983	1	1	0	0.575725551498127	MIR5092
KIRC	7707	1.6015e-09	19.543	26.478	-0.438142204116289	4.34540203809293e-09	ZNF148
KIRC	8723	1e-20	49.367	82.336	-0.737976386066804	5.66341093670886e-20	SNX4
KIRC	114885	0.16187	17.042	18.05	-0.0829041810812876	0.205365274263997	OSBPL11
KIRC	100302204	3.2043e-05	1	1	0	6.45535703476851e-05	MIR548I1
KIRC	101927056	1e-20	6.903	3.445	1.00271950135359	5.66341093670886e-20	LINC02614
KIRC	200810	2.162e-16	2.337	5.171	-1.14578557070056	9.19127390229994e-16	ALG1L
KIRC	152015	0.16356	1	1	0	0.207156858259245	ROPN1B
KIRC	54946	1e-20	50.524	96.89	-0.9393789107808	5.66341093670886e-20	SLC41A3
KIRC	10840	4.3666e-09	66.678	179.5	-1.42870110745711	1.1493865552548e-08	ALDH1L1
KIRC	100874204	2.4522e-06	1	1	0	5.35134210166846e-06	ALDH1L1-AS1
KIRC	100862662	6.8825e-07	1.633	3.317	-1.02235422122633	1.56484695537257e-06	ALDH1L1-AS2
KIRC	28999	1.0938e-07	11.086	34.54	-1.63952917012931	2.63053019354839e-07	KLF15
KIRC	100506907	0.26456	1	1	0	0.313740665959703	CCDC37-DT
KIRC	348807	0.055939	1	1	0	0.0794218037199264	CFAP100
KIRC	79364	0.12069	23.295	24.814	-0.0911339849941965	0.1587387556601	ZXDC
KIRC	131669	0.11534	1	1	0	0.152455200047279	UROC1
KIRC	166012	1e-20	12.728	4.01	1.66633159898877	5.66341093670886e-20	CHST13
KIRC	152065	0.12674	1	1	0	0.165818475577654	C3orf22
KIRC	114112	7.8825e-20	8.073	12.749	-0.659207293282196	4.19462276945039e-19	TXNRD3
KIRC	84303	3.4804e-11	21.404	28.682	-0.422265192828912	1.05620931343284e-10	CHCHD6
KIRC	5361	2.3373e-20	16.23	11.097	0.548493293590182	1.28568745204132e-19	PLXNA1
KIRC	100419008	0.20243	1	1	0	0.248698125789618	PRR20G
KIRC	101927149	0.22959	1	1	0	0.277613123209169	LINC01471
KIRC	131601	1.507e-14	20.413	26.222	-0.361289502877961	5.66575256345604e-14	TPRA1
KIRC	102466199	0.019976	1	1	0	0.0309278150353039	MIR6825
KIRC	102465857	0.075741	1	1	0	0.104408209922958	MIR7976
KIRC	4171	0.015169	8.588	6.844	0.32748243136936	0.0238956088181434	MCM2
KIRC	50512	3.1368e-18	5.39	19.824	-1.87889091450073	1.49653730375427e-17	PODXL2
KIRC	80325	1.6563e-13	46.223	38.383	0.268143421315401	5.84487311454718e-13	ABTB1
KIRC	11343	1.4821e-16	208.043	144.065	0.530161865750149	6.36250452975048e-16	MGLL
KIRC	166348	0.8455	1	1.738	-0.797428082152313	0.857967106755592	KBTBD12
KIRC	29927	3.7652e-07	237.213	220.673	0.104272953791476	8.71584177188988e-07	SEC61A1
KIRC	8607	1e-20	45.423	59.687	-0.393993749390355	5.66341093670886e-20	RUVBL1
KIRC	100874089	0.087688	1	1	0	0.119013884823108	RUVBL1-AS1
KIRC	60678	6.0822e-07	29.821	34.347	-0.203855457048441	1.38796536271809e-06	EEFSEC
KIRC	2624	3.8476e-17	9.397	34.915	-1.893574818896	1.7135687295898e-16	GATA2
KIRC	23434	0.31776	1	1	0	0.345689000437765	LINC01565
KIRC	6184	0.00087871	351.354	373.159	-0.0868651589873415	0.00157933364352298	RPN1
KIRC	7879	1e-20	330.235	415.148	-0.330132715451717	5.66341093670886e-20	RAB7A
KIRC	28976	2.4798e-12	41.806	47.666	-0.18925055061819	8.12052808199121e-12	ACAD9
KIRC	79825	0.33207	2.951	3.449	-0.224974208028846	0.359996006979788	EFCC1
KIRC	2815	0.00012339	1	1	0	0.000238216723349158	GP9
KIRC	339122	0.65228	1	1	0	0.674578912470523	RAB43
KIRC	57461	0.0063788	8.468	8.38	0.0150710254208753	0.0105477037409434	ISY1
KIRC	7555	1.2972e-06	253.107	272.255	-0.105211136886177	2.89177466361009e-06	CNBP
KIRC	22820	0.94922	179.048	185.404	-0.0503259661621095	0.953269027883795	COPG1
KIRC	102465496	0.053099	1	1	0	0.0757695696057165	MIR6826
KIRC	56941	4.4016e-19	51.773	68.86	-0.411466262946109	2.22376746329343e-18	HMCES
KIRC	677797	0.001365	1.733	1	0.793271654498083	0.00241091492419457	SNORA7B
KIRC	90288	2.6906e-13	3.187	2.771	0.201792308296436	9.37497423274653e-13	EFCAB12
KIRC	8930	0.0043201	45.875	49.643	-0.113882144344485	0.00727421189490326	MBD4
KIRC	55764	0.0013494	32.216	35.363	-0.134463292738361	0.00238507036510194	IFT122
KIRC	6010	0.31776	1	1	0	0.345689000437765	RHO
KIRC	23129	1e-20	105.393	39.032	1.43304975564291	5.66341093670886e-20	PLXND1
KIRC	23023	1e-20	48.106	15.216	1.66062769342026	5.66341093670886e-20	TMCC1
KIRC	100507032	1e-20	2.794	1	1.48233202074738	5.66341093670886e-20	TMCC1-AS1
KIRC	7200	0.051823	1	1	0	0.0740716524795501	TRH
KIRC	644974	0.0014124	1	1	0	0.00249248369891116	ALG1L2
KIRC	105374104	1.2798e-09	1.558	2.751	-0.820260906254541	3.49969517055875e-09	LINC02021
KIRC	256076	0.52402	1	1	0	0.55038530077483	COL6A5
KIRC	131873	0.26458	1	1	0	0.313747748263613	COL6A6
KIRC	30849	1e-20	19.203	28.946	-0.592032283902434	5.66341093670886e-20	PIK3R4
KIRC	27032	5.9741e-20	78.392	116.285	-0.56888667248153	3.20731446471435e-19	ATP2C1
KIRC	28990	0.83281	6.983	7.235	-0.051146044034847	0.846011194077304	ASTE1
KIRC	79858	6.0343e-07	13.519	15.689	-0.214764959944428	1.37731558118175e-06	NEK11
KIRC	339874	0.00054548	1.428	1.648	-0.206720263154119	0.000999197844389844	AC010210.1
KIRC	131870	3.8765e-16	30.028	53.266	-0.826906557951241	1.62332520127317e-15	NUDT16
KIRC	11222	1e-20	78.735	115.559	-0.553552621197902	5.66341093670886e-20	MRPL3
KIRC	131034	2.0413e-06	1	1.052	-0.0731347046302154	4.48396344529562e-06	CPNE4
KIRC	100847040	0.31776	1	1	0	0.345689000437765	MIR5704
KIRC	23317	0.0039504	24.813	30.276	-0.287078438244954	0.00668239649069732	DNAJC13
KIRC	84129	0.065585	1	1	0	0.0917312306922644	ACAD11
KIRC	51554	0.0030586	2.156	1.616	0.415929980000711	0.00523321967564259	ACKR4
KIRC	79876	1e-20	46.228	34.618	0.417244569725226	5.66341093670886e-20	UBA5
KIRC	27031	1e-20	4.092	2.146	0.931156068988807	5.66341093670886e-20	NPHP3
KIRC	348808	0.31776	1	1	0	0.345689000437765	NPHP3-AS1
KIRC	66000	0.35989	1	1.002	-0.00288250853312144	0.388329782902354	TMEM108
KIRC	8419	0.0010747	1	1	0	0.00191818212433166	BFSP2
KIRC	55573	2.6161e-08	109.917	136.962	-0.317361140223747	6.55593194397759e-08	CDV3
KIRC	11073	1.4063e-13	14.474	10.806	0.421631089642422	4.98862899286281e-13	TOPBP1
KIRC	7018	0.0026336	1	1	0	0.004536591004313	TF
KIRC	58477	4.4919e-10	43.737	53.806	-0.298912792453085	1.26563158730159e-09	SRPRB
KIRC	51560	0.78028	8.43	10.532	-0.321174890216618	0.796519510725696	RAB6B
KIRC	80111	7.1322e-06	230.426	186.875	0.302229932412055	1.50816663704264e-05	SLCO2A1
KIRC	100507210	0.0073229	1	1	0	0.0120199604726259	LINC02000
KIRC	6259	1.0402e-08	42.513	55.633	-0.388036836046659	2.67692017029111e-08	RYK
KIRC	105374119	9.1474e-07	1.062	1.16	-0.127341039210781	2.06261466276842e-06	LINC02004
KIRC	51421	3.2603e-05	65.991	89.318	-0.436681666920077	6.56285391053911e-05	AMOTL2
KIRC	102466744	5.1573e-05	1	1	0	0.000102422457645178	MIR6827
KIRC	100616281	0.2335	1	1	0	0.281686138079827	MIR4788
KIRC	25847	1e-20	82.746	177.046	-1.09736277146793	5.66341093670886e-20	ANAPC13
KIRC	80254	0.0040549	14.019	15.401	-0.135640586338356	0.00685035828990105	CEP63
KIRC	2047	0.13821	1.585	2.763	-0.801752721785722	0.179252238909829	EPHB1
KIRC	339855	0.43068	1	1.015	-0.0214797274104513	0.458803947606573	KY
KIRC	5523	1.8611e-17	35.516	67.366	-0.923551531890004	8.43472393110436e-17	PPP2R3A
KIRC	55167	0.00092989	21.872	25.347	-0.212729855927722	0.00166810392524864	MSL2
KIRC	5096	1e-20	34.989	164.906	-2.23667055381004	5.66341093670886e-20	PCCB
KIRC	10274	3.9247e-07	16.856	20.446	-0.2785564065585	9.0728517002584e-07	STAG1
KIRC	80723	1e-20	17.737	7.022	1.336808114445	5.66341093670886e-20	SLC35G2
KIRC	4690	1e-20	22.343	13.34	0.74406424331588	5.66341093670886e-20	NCK1
KIRC	53833	2.9683e-15	3.008	1	1.58880456701555	1.17026260884893e-14	IL20RB
KIRC	100507274	0.31045	1	1	0	0.345689000437765	LINC01210
KIRC	51208	0.0026319	1	1	0	0.0045343610691727	CLDN18
KIRC	199221	3.6054e-05	8.097	6.315	0.358604743513093	7.23668459122319e-05	DZIP1L
KIRC	51146	2.3036e-12	1	1	0	7.55459202346041e-12	A4GNT
KIRC	51163	9.6885e-07	16.841	19.252	-0.193030521827787	2.18022930878358e-06	DBR1
KIRC	25852	1e-20	23.063	31.949	-0.470190586915997	5.66341093670886e-20	ARMC8
KIRC	347736	0.0073445	1.262	1.07	0.23810111369404	0.0120536459495157	NME9
KIRC	22808	6.9672e-17	25.667	43.453	-0.759541103041857	3.04947935812133e-16	MRAS
KIRC	83850	1.9447e-05	1	1.512	-0.596458139558986	3.9834380620936e-05	ESYT3
KIRC	80321	1e-20	16.617	34.044	-1.03474061211104	5.66341093670886e-20	CEP70
KIRC	55179	0.026756	28.522	34.528	-0.275691620943732	0.0406277706720978	FAIM
KIRC	5291	8.069e-12	32.849	44.276	-0.430675439255566	2.55480257644394e-11	PIK3CB
KIRC	668	0.16685	1	1	0	0.21058445347328	FOXL2
KIRC	401089	0.087	1	1	0	0.118158974981783	FOXL2NB
KIRC	56945	1e-20	50.285	67.371	-0.421999604949375	5.66341093670886e-20	MRPS22
KIRC	389151	0.31776	1	1	0	0.345689000437765	PRR23B
KIRC	389152	0.31776	1	1	0	0.345689000437765	PRR23C
KIRC	60467	0.31776	1	1	0	0.345689000437765	BPESC1
KIRC	9276	2.1848e-10	118.244	141.464	-0.258667980847626	6.28734390118374e-10	COPB2
KIRC	100507291	8.5805e-11	19.818	29.221	-0.560194175386256	2.53482318055739e-10	AC046134.2
KIRC	5948	1.6535e-07	1	4.986	-2.31788288282941	3.92467165446249e-07	RBP2
KIRC	5947	0.00019015	19.367	33.654	-0.797177494918589	0.000361917700621224	RBP1
KIRC	349565	2.5906e-17	9.112	14.598	-0.679931073951474	1.16558760008047e-16	NMNAT3
KIRC	64084	1.0308e-14	1	13.294	-3.7327033538956	3.9188972972973e-14	CLSTN2
KIRC	101927808	0.013753	1	1	0	0.0218140272321112	CLSTN2-AS1
KIRC	287015	0.14826	1	1	0	0.190771094235416	TRIM42
KIRC	55186	4.4602e-07	40.7	54.126	-0.411292979975343	1.02704450942036e-06	SLC25A36
KIRC	92369	0.44363	1	1.308	-0.387362540835995	0.471521578672243	SPSB4
KIRC	92370	0.41899	16.406	14.62	0.166280222283841	0.447202593175853	PXYLP1
KIRC	253461	0.0019337	41.98	52.057	-0.310390006236964	0.00337383057960839	ZBTB38
KIRC	5922	0.00020001	9.817	8.231	0.254214498250619	0.00037987632982337	RASA2
KIRC	9616	1.4916e-09	46.17	43.299	0.0926220264121947	4.05705041955491e-09	RNF7
KIRC	131890	0.31776	1	1	0	0.345689000437765	GRK7
KIRC	483	1.7221e-19	109.685	199.614	-0.863846665057272	8.96357658831743e-19	ATP1B3
KIRC	7029	1e-20	13.649	30.976	-1.18235560239609	5.66341093670886e-20	TFDP2
KIRC	256356	1.0472e-16	3.901	7.551	-0.952823718857574	4.53556839659179e-16	GK5
KIRC	54464	0.28103	15.501	16.782	-0.114553370051331	0.329948397900262	XRN1
KIRC	545	0.0016754	9.156	11.444	-0.321802034767496	0.00294082533354262	ATR
KIRC	5357	3.6504e-13	22.087	40.975	-0.891546473548871	1.26111903614458e-12	PLS1
KIRC	7220	1.0842e-12	8.253	6.169	0.419881994106843	3.634475e-12	TRPC1
KIRC	26577	0.56591	37.664	46.063	-0.290422148824122	0.591355200897029	PCOLCE2
KIRC	100507389	0.31759	1	1	0	0.345689000437765	AC021074.3
KIRC	344838	0.0018931	1	1	0	0.00330608843601156	PAQR9
KIRC	101927832	2.1819e-15	1	1	0	8.70192143366619e-15	PAQR9-AS1
KIRC	23350	0.0080165	31.93	30.114	0.0844782009767909	0.013084044716871	U2SURP
KIRC	9435	7.9962e-12	17.304	12.6	0.457681836687337	2.53354595835104e-11	CHST2
KIRC	285195	1e-20	15.247	5.566	1.45381259211358	5.66341093670886e-20	SLC9A9
KIRC	100885796	0.074132	1	1	0	0.102468099128608	SLC9A9-AS1
KIRC	205428	4.2351e-15	24.311	16.023	0.601464947826405	1.65540451939881e-14	DIPK2A
KIRC	109729161	1e-20	2.551	1	1.35106289894039	5.66341093670886e-20	LNCSRLR
KIRC	5352	1e-20	184.531	71.881	1.36018081526472	5.66341093670886e-20	PLOD2
KIRC	57088	0.054878	37.219	40.417	-0.118922946341711	0.0780491763957777	PLSCR4
KIRC	57047	3.2936e-05	1.051	1.826	-0.796924096022044	6.62869230630793e-05	PLSCR2
KIRC	5359	0.12364	123.643	128.041	-0.0504252850606703	0.162218116970728	PLSCR1
KIRC	389158	0.31776	1	1	0	0.345689000437765	PLSCR5
KIRC	101927866	0.31776	1	1	0	0.345689000437765	LINC02010
KIRC	84107	0.092405	1	1	0	0.124757348183025	ZIC4
KIRC	7545	0.014486	1	1	0	0.0229019492471902	ZIC1
KIRC	100507461	0.23525	1	1	0	0.283460914772115	LINC02032
KIRC	185	0.39898	9.87	14.558	-0.560690179734584	0.427579620507906	AGTR1
KIRC	1360	0.043617	1	1	0	0.0634991747705526	CPB1
KIRC	1359	5.9585e-10	14.354	2.674	2.42438145527853	1.66543127968008e-09	CPA3
KIRC	2992	0.12276	18	21.291	-0.242246805619473	0.161205387505871	GYG1
KIRC	6596	7.3437e-19	20.317	33.398	-0.717074321117839	3.66055703588144e-18	HLTF
KIRC	100873945	0.3101	1	1	0	0.345689000437765	HLTF-AS1
KIRC	84343	1e-20	26.8	18.954	0.499730657764468	5.66341093670886e-20	HPS3
KIRC	1356	1e-20	155.808	8.049	4.27481594528745	5.66341093670886e-20	CP
