Cancer type	NCBI gene id	FDR adjusted p-value	Cancer Sample Med	Normal Sample Med	log2 fold change	p-value	Gene symbol
THCA	693159	0.10967	1	1	0	0.152387496111975	MIR574
THCA	80008	0.012225	1	1	0	0.02068829961257	TMEM156
THCA	51088	0.98572	6.595	6.531	0.0140687512295444	0.987830749464668	KLHL5
THCA	57728	1.1462e-08	25.239	36.189	-0.519896492579623	4.24528117580554e-08	WDR19
THCA	5981	9.3928e-09	35.316	47.01	-0.412645732419548	3.52001671687321e-08	RFC1
THCA	152831	0.31779	1	1	0	0.364949768637532	KLB
THCA	100847065	0.31779	1	1	0	0.364949768637532	MIR5591
THCA	6133	0.86387	1288.88	1266.73	0.0250088983588139	0.880488914700544	RPL9
THCA	11019	7.4205e-10	8.845	12.073	-0.448850165540845	3.23050604651163e-09	LIAS
THCA	7358	0.0038294	35.762	42.737	-0.257058217091417	0.00701628322147651	UGDH
THCA	100885776	7.1103e-19	1.844	3.877	-1.07210207932184	9.46883853658536e-18	UGDH-AS1
THCA	201895	6.8357e-20	81.487	56.069	0.539366578526885	1.00797088672168e-18	SMIM14
THCA	3093	0.0067437	43.362	47.825	-0.141333668440054	0.0118893324244327	UBE2K
THCA	23244	0.13194	62.274	65.523	-0.0733714631719237	0.17905362054681	PDS5A
THCA	55728	1.9474e-16	4.326	9.395	-1.11885949634544	1.97982874870734e-15	N4BP2
THCA	399	0.0073156	1.059	1.503	-0.505142419924028	0.0128400244307527	RHOH
THCA	101060498	0.21111	1	1	0	0.26870285307259	LINC02265
THCA	55584	0.018913	1	1	0	0.0308637549190535	CHRNA9
THCA	54502	2.9204e-12	101.944	160.251	-0.652556492771918	1.72797659241421e-11	RBM47
THCA	100616274	0.74225	1	1	0	0.771531782125859	MIR4802
THCA	79730	0.039594	5.532	6.409	-0.21229811336851	0.0608110379746835	NSUN7
THCA	323	1.0175e-11	23.989	43.272	-0.851060783576719	5.58658659217877e-11	APBB2
THCA	7345	0.97979	13.998	22.317	-0.672922390354623	0.982689674456577	UCHL1
THCA	22998	1.7341e-12	44.87	76.621	-0.771988670847331	1.05560450913596e-11	LIMCH1
THCA	55161	0.062818	25.889	23.692	0.127939248889979	0.0924283709858522	TMEM33
THCA	10463	3.1699e-09	34.876	46.021	-0.40005774857845	1.26487118148599e-08	SLC30A9
THCA	389206	0.16008	1	1	0	0.212159158519318	BEND4
THCA	152573	0.36616	1.419	3.604	-1.34472442175299	0.412047916642812	SHISA3
THCA	10396	1.9692e-06	48.156	69.747	-0.534415602256038	5.47631511035654e-06	ATP8A1
THCA	386617	6.4451e-19	1.583	6.692	-2.07977618990117	8.64153380627558e-18	KCTD8
THCA	285525	0.1682	1	1	0	0.220939534883721	YIPF7
THCA	60558	1.9631e-14	13.229	18.047	-0.448055023823413	1.54904430349257e-13	GUF1
THCA	132789	4.5445e-09	25.211	33.737	-0.420278346199347	1.77552558139535e-08	GNPDA2
THCA	2565	0.00047596	1	1	0	0.00098385421810916	GABRG1
THCA	2560	0.024996	1	1	0	0.0399221074185423	GABRB1
THCA	54951	5.023e-18	22.302	34.643	-0.635390775341693	6.0758208e-17	COMMD8
THCA	57205	3.2359e-14	8.752	17.953	-1.03654029960659	2.4739342823804e-13	ATP10D
THCA	10699	9.5645e-07	1	1	0	2.76470311764706e-06	CORIN
THCA	152518	5.6109e-12	7.155	12.011	-0.747332598461229	3.20511044463819e-11	NFXL1
THCA	152519	0.062284	2.838	4.343	-0.613817363393341	0.0916907058118634	NIPAL1
THCA	1259	0.0016783	1	1.044	-0.0621217119077975	0.00322880148771655	CNGA1
THCA	7294	0.016741	1	1.275	-0.350497247084133	0.0276057966442953	TXK
THCA	7006	1.0262e-13	4.957	3.89	0.349697103596772	7.35898839839475e-13	TEC
THCA	57606	0.52844	27.809	29.487	-0.0845271835258682	0.571217369115706	SLAIN2
THCA	201780	1.8708e-10	1	1	0	8.74701351094196e-10	SLC10A4
THCA	285527	4.1696e-06	8.883	11.876	-0.418930102087945	1.10963522339561e-05	FRYL
THCA	54940	2.2257e-11	208.668	270.19	-0.372764905170737	1.17508351329573e-10	OCIAD1
THCA	100861517	0.1824	1.785	1.745	0.0326970378194474	0.236963278255122	OCIAD1-AS1
THCA	132299	1e-20	232.313	138.385	0.747382315113827	1.62178217821782e-19	OCIAD2
THCA	80157	1e-20	1.53	32.578	-4.41229447988294	1.62178217821782e-19	CWH43
THCA	23142	7.8477e-12	19.543	28.755	-0.557160888695815	4.39095904355252e-11	DCUN1D4
THCA	339977	0.0014368	1	1	0	0.00278848151658768	LRRC66
THCA	6443	9.7885e-12	24.133	20.079	0.26531984958562	5.39094300924629e-11	SGCB
THCA	132671	1e-20	5.24	1.814	1.53039235589629	1.62178217821782e-19	SPATA18
THCA	64854	8.9959e-10	7.344	11.119	-0.598389079600465	3.86752866141732e-09	USP46
THCA	57291	9.5179e-17	46.95	82.966	-0.821395073991905	1.00420742028986e-15	DANCR
THCA	100616436	0.32146	1	1	0	0.366764439284885	MIR4449
THCA	677810	0.91808	1.572	1.53	0.0390695646785925	0.928997708108108	SNORA26
THCA	100288413	0.63943	1	1	0	0.677080002154824	ERVMER34-1
THCA	65997	0.091488	1	1	0	0.129597011242433	RASL11B
THCA	152579	0.00016743	12.067	13.534	-0.165521244169077	0.000364654191689751	SCFD2
THCA	81608	2.4689e-05	12.668	14.168	-0.161447344723724	5.98602422597755e-05	FIP1L1
THCA	84708	0.34658	20.758	21.195	-0.0300565173541834	0.392169505497669	LNX1
THCA	26511	9.2318e-08	26.805	32.348	-0.271174381467197	3.02989248288529e-07	CHIC2
THCA	170825	0.00015588	1	1	0	0.000341048227960819	GSX2
THCA	5156	1.0232e-12	1.928	8.085	-2.06814272213106	6.40714214718063e-12	PDGFRA
THCA	3815	2.3846e-16	6.064	75.623	-3.64048342422999	2.40058838709677e-15	KIT
THCA	3791	0.027349	37.658	41.628	-0.144597865377465	0.0433281167083098	KDR
THCA	79644	0.12392	6.488	7.057	-0.121281190435876	0.169598351204568	SRD5A3
THCA	100506462	0.20692	1.655	1.866	-0.173117769157179	0.264053724599104	SRD5A3-AS1
THCA	55858	0.0065999	85.256	95.264	-0.160129757470912	0.0116525316087308	TMEM165
THCA	9575	0.00085828	11.033	14.214	-0.36548747471191	0.00171427800853485	CLOCK
THCA	132954	0.00092029	1	1	0	0.00183181977113924	PDCL2
THCA	10874	1e-20	12.559	1	3.65064969028919	1.62178217821782e-19	NMU
THCA	55763	0.00078623	22.645	25.035	-0.144753916033643	0.00157856352196119	EXOC1
THCA	9662	1.0885e-05	3.597	4.778	-0.409612694320952	2.76428372093023e-05	CEP135
THCA	132949	2.4158e-15	9.849	16.01	-0.700924152109483	2.1408911091073e-14	AASDH
THCA	5471	0.0029478	6.984	7.716	-0.143799584419664	0.00548225535055351	PPAT
THCA	10606	3.0167e-11	24.511	34.636	-0.498842982993728	1.55633215748032e-10	PAICS
THCA	6731	7.3628e-06	63.119	76.106	-0.269935847769328	1.90375160220994e-05	SRP72
THCA	132946	0.78327	1.668	1.115	0.581075578636996	0.808738515522404	ARL9
THCA	100506564	0.16353	1	1	0	0.21585698630137	THEGL
THCA	84525	0.40836	553.813	552.882	0.00242731628843093	0.454154360076949	HOPX
THCA	6691	1e-20	5.307	1.145	2.21254895042731	1.62178217821782e-19	SPINK2
THCA	5978	0.87975	18.727	19.41	-0.0516803146679604	0.895003674758035	REST
THCA	84273	0.58721	31.584	31.578	0.000274094242467525	0.627600443695286	NOA1
THCA	5431	8.7287e-06	53.618	64.871	-0.274856271941346	2.2392498981989e-05	POLR2B
THCA	3490	0.021512	488.807	617.298	-0.336702171607859	0.0347587235511714	IGFBP7
THCA	255130	0.1886	1	1	0	0.243745256098363	IGFBP7-AS1
THCA	23284	0.010471	1	1	0	0.0179283951219512	ADGRL3
THCA	253017	0.076828	1	1	0	0.110770275654661	TECRL
THCA	401134	0.21979	1	1	0	0.278273252173913	LINC02232
THCA	2044	9.8283e-09	1	2.29	-1.19534759832222	3.66992904255319e-08	EPHA5
THCA	100144602	2.1643e-07	1	1.536	-0.619178216059069	6.78059942620338e-07	EPHA5-AS1
THCA	1060	1.3444e-11	11.068	16.227	-0.5520017542647	7.27683303964758e-11	CENPC
THCA	26228	0.0090887	1	1	0	0.0157273956510256	STAP1
THCA	55236	0.038027	9.442	10.221	-0.114371965213509	0.058647211612397	UBA6
THCA	550112	1.6517e-07	14.737	19.183	-0.380385492890673	5.24774216906417e-07	UBA6-AS1
THCA	389208	0.22226	1	1	0	0.280984214046823	TMPRSS11F
THCA	91746	3.9183e-13	38.774	56.023	-0.530929667039157	2.59757520404722e-12	YTHDC1
THCA	28983	2.4742e-18	1	1	0	3.079979430019e-17	TMPRSS11E
THCA	7367	0.31991	1	1	0	0.366764439284885	UGT2B17
THCA	7364	0.099629	1	1	0	0.139829177008211	UGT2B7
THCA	10720	0.00012428	1	1.287	-0.364012053558615	0.000275095459459459	UGT2B11
THCA	7363	0.17207	1	1	0	0.225420415889096	UGT2B4
THCA	27284	0.0059121	1	1	0	0.0105375623503808	SULT1B1
THCA	1447	0.16058	1	1	0	0.212648682295877	CSN2
THCA	6779	0.31779	1	1	0	0.364949768637532	STATH
THCA	54959	4.9844e-16	1	8.248	-3.04404433270602	4.80732906771344e-15	ODAM
THCA	260436	0.020901	1	1	0	0.033841026029654	FDCSP
THCA	26952	6.7382e-05	1	1.471	-0.556797246592743	0.000154546160093349	SMR3A
THCA	10879	0.003921	1	1	0	0.00717208040201005	SMR3B
THCA	58503	0.063637	1	1	0	0.0934934503326108	OPRPN
THCA	4589	0.31779	1	1	0	0.364949768637532	MUC7
THCA	401138	0.0020721	1	1	0	0.00393366791578134	AMTN
THCA	3512	0.043058	22.914	53.047	-1.21104183802245	0.0656694636871508	JCHAIN
THCA	57050	8.9045e-06	48.423	53.07	-0.132204085871812	2.28226433694093e-05	UTP3
THCA	22902	0.093844	53.689	60.917	-0.182218360871541	0.132563228171038	RUFY3
THCA	2926	0.056119	43.24	41.861	0.0467597471261275	0.0835283253066788	GRSF1
THCA	92597	4.4106e-07	18.775	23.786	-0.341299771952828	1.32906260309673e-06	MOB1B
THCA	1633	0.56801	20.395	18.312	0.155426139124199	0.609443292576419	DCK
THCA	8671	1e-20	3.6	51.995	-3.85230408423944	1.62178217821782e-19	SLC4A4
THCA	2638	0.1107	1	1	0	0.153623213781418	GC
THCA	10886	6.4539e-06	1	1	0	1.68090444414999e-05	NPFFR2
THCA	9508	4.2286e-13	1.147	2.76	-1.26680287564971	2.79104639355272e-12	ADAMTS3
THCA	285521	0.0014705	7.542	6.988	0.110067542224904	0.00285219538188277	COX18
THCA	26057	9.2343e-07	23.822	32.597	-0.452444653798077	2.67200648903283e-06	ANKRD17
THCA	213	0.02935	1	1	0	0.046278164607733	ALB
THCA	166824	8.0919e-12	1	7.8	-2.96347412397489	4.51730719681909e-11	RASSF6
THCA	3576	4.1023e-14	6.705	1.951	1.78102355418281	3.09301146144994e-13	CXCL8
THCA	6372	0.16304	1	1	0	0.21529823580786	CXCL6
THCA	5197	0.31779	1	1	0	0.364949768637532	PF4V1
THCA	2919	4.2439e-06	1	1	0	1.12864427547017e-05	CXCL1
THCA	5196	0.068594	1	1	0	0.100043308154634	PF4
THCA	5473	0.0026674	1	1	0	0.00498672383488682	PPBP
THCA	6374	1.3093e-08	1	1	0	4.81309160276791e-08	CXCL5
THCA	2921	0.80555	1.263	1.457	-0.20614623827696	0.828739181408981	CXCL3
THCA	2920	0.00091189	19.431	13.68	0.506291919691557	0.00181583525883902	CXCL2
THCA	441024	0.072927	20.686	22.267	-0.106252497207322	0.105750875101439	MTHFD2L
THCA	255324	0.072072	1	1	0	0.104642283350569	EPGN
THCA	2069	8.9253e-09	1	1	0	3.35569427697016e-08	EREG
THCA	374	0.53503	4.098	1.904	1.1058865057033	0.577641968581786	AREG
THCA	685	1.5596e-05	14.135	12.072	0.227607172191855	3.87308876816172e-05	BTC
THCA	25849	1.2333e-09	144.245	235.22	-0.705489421864847	5.20879776536313e-09	PARM1
THCA	25898	8.3265e-11	16.82	23.776	-0.49932831539609	4.0471237388724e-10	RCHY1
THCA	152815	3.6756e-11	16.763	23.42	-0.482460710942053	1.87121454545455e-10	THAP6
THCA	152816	0.21001	1	1	0	0.267545308185884	ODAPH
THCA	8999	0.004723	6.028	7.763	-0.36493487062149	0.00853850999724087	CDKL2
THCA	9908	0.0011866	103.858	123.633	-0.251451528662972	0.00233074943539522	G3BP2
THCA	8615	0.0071867	73.82	86.139	-0.222654837639911	0.0126239298659517	USO1
THCA	27163	1.1106e-08	24.34	38.779	-0.671946432875214	4.12041404303511e-08	NAAA
THCA	55153	3.893e-06	48.855	58.631	-0.263157442841543	1.03982617203424e-05	SDAD1
THCA	4283	0.12945	8.574	20.072	-1.2271440535922	0.176124399529314	CXCL9
THCA	419	0.14299	1	1	0	0.192415378927911	ART3
THCA	3627	0.31749	6.61	10.048	-0.604186192496573	0.364949768637532	CXCL10
THCA	6373	0.075777	1.443	3.058	-1.08351710686961	0.109391356639248	CXCL11
THCA	53371	2.5013e-13	42.081	56.211	-0.417683492047044	1.70417860658579e-12	NUP54
THCA	950	7.8359e-14	236.905	182.3	0.377994086331877	5.70366033320992e-13	SCARB2
THCA	100129583	0.2113	11.387	11.77	-0.0477266132958847	0.268892451120031	FAM47E
THCA	8987	1e-20	2.124	1.227	0.791648517141249	1.62178217821782e-19	STBD1
THCA	339965	0.00048086	1.803	2.562	-0.506871078909305	0.000993043093086783	CCDC158
THCA	57619	0.03009	9.869	9.446	0.0632003720776243	0.0473424349635796	SHROOM3
THCA	100616299	0.12992	1	1	0	0.176690480869024	MIR4450
THCA	100616254	0.38669	1	1.438	-0.524063675777211	0.43274758824869	MIR548AH
THCA	345079	2.6787e-17	8.326	5.189	0.68216702260147	3.00185445838084e-16	SOWAHB
THCA	55752	1e-20	39.176	28.678	0.450025686976291	1.62178217821782e-19	SEPT11
THCA	10983	0.038399	669.03	728.282	-0.122426284108698	0.059174483537159	CCNI
THCA	901	0.059533	35.134	37.661	-0.100203471362966	0.0880695904267329	CCNG2
THCA	10563	0.022536	1.013	1.054	-0.0572406928360767	0.0362820555328037	CXCL13
THCA	246175	0.0083659	14.444	16.214	-0.166769722783727	0.0145406428861968	CNOT6L
THCA	65008	0.032444	39.671	41.378	-0.0607791499826603	0.0507415073201782	MRPL1
THCA	80144	2.9827e-13	5.602	23.166	-2.04799507158851	2.00987148440178e-12	FRAS1
THCA	306	1.8255e-08	156.553	238.583	-0.607840093986192	6.58265052283985e-08	ANXA3
THCA	55589	3.555e-06	3.618	5.276	-0.544252156630304	9.53432664756447e-06	BMP2K
THCA	152559	1.82e-12	2.665	4.253	-0.674345321979225	1.1058398763524e-11	PAQR3
THCA	100505875	0.29891	1	1	0	0.362207937858332	LINC01088
THCA	100506035	2.2046e-12	1	1	0	1.32195294691885e-11	LINC00989
THCA	118429	1.2722e-06	4.434	7.393	-0.737551143132192	3.62306044624746e-06	ANTXR2
THCA	56978	0.015379	1	1	0	0.0255657665764547	PRDM8
THCA	255119	3.2637e-06	1	1.103	-0.141432790929296	8.7950763915547e-06	CFAP299
THCA	651	0.071182	1	1	0	0.103472370359414	BMP3
THCA	5593	0.01786	1	1	0	0.0292888503253796	PRKG2
THCA	153020	1.716e-08	15.014	6.401	1.2299391743933	6.21323661816173e-08	RASGEF1B
THCA	3184	1.1972e-08	162.704	184.054	-0.17787938438291	4.42500248213614e-08	HNRNPD
THCA	9987	6.7943e-11	142.2	175.361	-0.302406465477742	3.33788454886278e-10	HNRNPDL
THCA	58478	8.0798e-20	67.128	54.12	0.310752820333449	1.18255062397617e-18	ENOPH1
THCA	441027	1.6656e-08	13.557	21.923	-0.693407271084196	6.04710631695604e-08	TMEM150C
THCA	79966	9.5912e-13	166.45	121.962	0.448657156716602	6.02315102875399e-12	SCD5
THCA	693160	0.31779	1	1	0	0.364949768637532	MIR575
THCA	22872	0.002951	136.842	154.956	-0.179347523191282	0.00548716829060638	SEC31A
THCA	100499177	0.11719	32.784	38.404	-0.228264694391482	0.161557486323468	THAP9-AS1
THCA	79725	2.3441e-16	5.125	9.385	-0.872804740438066	2.36527872689938e-15	THAP9
THCA	132660	0.0046397	10.606	12.744	-0.264937518384564	0.0083945087628866	LIN54
THCA	51138	5.9729e-06	68.861	77.022	-0.161583453627324	1.56329324101198e-05	COPS4
THCA	51316	0.32608	2.95	1.898	0.636234962115457	0.371410354059222	PLAC8
THCA	27235	3.0878e-07	18.967	16.009	0.244608313589706	9.48488776371308e-07	COQ2
THCA	10855	1e-20	3.036	1.527	0.991471728618615	1.62178217821782e-19	HPSE
THCA	113510	2.3156e-14	12.178	16.912	-0.473770063778106	1.80832076281287e-13	HELQ
THCA	51023	6.4636e-08	7.074	8.413	-0.250094125240975	2.16252802723404e-07	MRPS18C
THCA	84142	1.7297e-07	4.835	6.511	-0.429363248811093	5.48636165886719e-07	ABRAXAS1
THCA	84803	1.009e-12	21.839	54.835	-1.32819023109323	6.32225183296143e-12	GPAT3
THCA	4825	0.40037	1.739	3.457	-0.991262670955811	0.446379621100397	NKX6-1
THCA	1040	1.016e-05	49.476	64.035	-0.372131796246936	2.58785745756123e-05	CDS1
THCA	23001	1.2163e-07	11.23	16.134	-0.522746233306066	3.92958461538462e-07	WDFY3
THCA	404201	2.5512e-09	6.518	11.088	-0.76649790539865	1.03266859967051e-08	WDFY3-AS2
THCA	83478	2.3204e-20	5.204	35.518	-2.77085747940375	3.63135210191083e-19	ARHGAP24
THCA	100616349	0.059306	1	1	0	0.0877998596068389	MIR4451
THCA	5602	1.0966e-10	7.314	11.614	-0.667132407361321	5.24957856794934e-10	MAPK10
THCA	100616463	0.16397	1	1	0	0.216320209381921	MIR4452
THCA	5783	1.2086e-06	26.754	42.447	-0.665907987443097	3.45093573503777e-06	PTPN13
THCA	345274	0.23433	1	1.037	-0.0524158941511385	0.294538334825425	SLC10A6
THCA	132989	0.27039	1	1	0	0.332756438767844	C4orf36
THCA	4299	0.05802	88.999	105.61	-0.246885416032683	0.0860710279245283	AFF1
THCA	57563	6.7311e-17	14.709	32.431	-1.14067434208403	7.21409496183206e-16	KLHL8
THCA	345275	0.31779	1	1	0	0.364949768637532	HSD17B13
THCA	51170	0.00015597	28.032	31.74	-0.179227448121371	0.000341207158597663	HSD17B11
THCA	53343	3.1931e-12	38.703	53.076	-0.455614249210336	1.88309551755176e-11	NUDT9
THCA	8404	0.13089	207.257	289.712	-0.483198614079925	0.177800541810643	SPARCL1
THCA	1758	3.6863e-05	1	1	0	8.77025882352941e-05	DMP1
THCA	3381	0.00035077	1	1	0	0.000735752333795753	IBSP
THCA	56955	0.31779	1	1	0	0.364949768637532	MEPE
THCA	6696	9.9104e-09	47.134	17.703	1.41277425586826	3.6984777368521e-08	SPP1
THCA	5311	1.5157e-08	18.44	27.979	-0.601505744161351	5.52635859766277e-08	PKD2
THCA	9429	6.9392e-12	5.723	4.867	0.233738832270467	3.91158345856037e-11	ABCG2
THCA	152926	0.0015971	11.763	14.633	-0.314969527764103	0.00308163321880829	PPM1K
THCA	105369192	0.11654	1	1	0	0.160841892992557	PPM1K-DT
THCA	55008	1.7389e-06	14.597	11.924	0.291803614016322	4.86476208368915e-06	HERC6
THCA	51191	0.040583	8.581	10.341	-0.269158015224328	0.0622084884972315	HERC5
THCA	100996939	0.00011047	93.374	104.575	-0.16344520559947	0.00024621820161016	PYURF
THCA	101929134	0.081747	1	1	0	0.117004225733634	PIGY-DT
THCA	266812	5.2835e-15	19.07	31.686	-0.732540703592476	4.48800674157303e-14	NAP1L5
THCA	285512	0.00039136	1.616	2.517	-0.639278018409185	0.000816361260744986	FAM13A-AS1
THCA	10144	8.8521e-13	30.017	62.446	-1.05682936610023	5.5911593059126e-12	FAM13A
THCA	166815	0.47198	9.425	9.76	-0.0503885294068594	0.516273535893155	TIGD2
THCA	285513	0.034871	1.537	1.758	-0.193817905452633	0.0542137448390414	GPRIN3
THCA	6622	4.6434e-16	1.786	6.308	-1.82045057966929	4.49609213793103e-15	SNCA
THCA	22915	8.6275e-18	1.553	28.2	-4.18256542778622	1.01851135135135e-16	MMRN1
THCA	401145	3.2027e-15	1	2.292	-1.19660704409482	2.78673179282869e-14	CCSER1
THCA	2895	0.31779	1	1	0	0.364949768637532	GRID2
THCA	56916	1.6504e-06	19.107	25.189	-0.398692570606668	4.63631019008146e-06	SMARCAD1
THCA	27306	1e-20	2.265	1	1.17951105027151	1.62178217821782e-19	HPGDS
THCA	10611	0.00046835	47.476	57.299	-0.271311572262685	0.000968836834350663	PDLIM5
THCA	100507012	0.51213	1	1	0	0.555450382387022	BMPR1B-DT
THCA	658	0.43937	1	1	0	0.484747233947014	BMPR1B
THCA	8633	0.064274	17.205	19.961	-0.214356106100402	0.0943446900156822	UNC5C
THCA	285555	0.28873	1	1	0	0.351279826689775	STPG2
THCA	101410545	0.012706	1	1	0	0.021457954807114	STPG2-AS1
THCA	5910	1.0479e-08	25.942	22.394	0.212177464188296	3.895880915453e-08	RAP1GDS1
THCA	10098	4.6495e-20	17.52	44.182	-1.33445595214645	7.02464043043812e-19	TSPAN5
THCA	1977	4.269e-10	35.685	45.196	-0.340877322379204	1.90968284023669e-09	EIF4E
THCA	23173	3.4011e-05	34.071	39.154	-0.200615409939918	8.1219805126959e-05	METAP1
THCA	100500867	0.22183	1	1	0	0.280548866297774	MIR3684
THCA	128	3.5786e-18	97.076	163.968	-0.756227717081209	4.39905951219512e-17	ADH5
THCA	100507053	0.00027055	1	1.039	-0.0551956542421247	0.00057572055862293	AP002026.1
THCA	127	0.10223	1	1	0	0.143091424909207	ADH4
THCA	125	7.7727e-14	1	18.464	-4.2066432239834	5.66272020756116e-13	ADH1B
THCA	126	1.1278e-07	1	1.602	-0.679874147746623	3.65567889182058e-07	ADH1C
THCA	93587	1.7656e-15	4.257	7.652	-0.845999783564405	1.58758616651418e-14	TRMT10A
THCA	4547	0.3956	1	1	0	0.441562385008518	MTTP
THCA	285556	0.15759	1	1	0	0.209650696446701	C4orf54
THCA	27071	0.050301	1.498	1.025	0.547413714065943	0.0756188494072658	DAPP1
THCA	8649	1.3441e-09	35.429	45.917	-0.374097640917364	5.63318328358209e-09	LAMTOR3
THCA	79982	0.0019314	28.789	34.055	-0.242348955123039	0.00368757633802817	DNAJB14
THCA	115265	0.051374	1	2.085	-1.06004738366994	0.0771021870657402	DDIT4L
THCA	51705	1.2247e-06	19.54	30.242	-0.630123085436208	3.49436829728553e-06	EMCN
THCA	5530	0.035386	31.389	29.435	0.0927264401982759	0.0549275223880597	PPP3CA
THCA	102465868	0.14961	1	1	0	0.200158872855976	MIR8066
THCA	100302193	0.76103	1	1	0	0.788716950332173	MIR1255A
THCA	90024	0.065232	15.974	18.365	-0.201233277272734	0.0956580268576544	AP001816.1
THCA	55024	1.0748e-10	17.429	32.154	-0.883508425593692	5.15274848780488e-10	BANK1
THCA	64116	0.23767	21.179	25.466	-0.265937898350634	0.298221609958506	SLC39A8
THCA	4790	1.4597e-05	42.088	48.214	-0.196043170478609	3.63740659229209e-05	NFKB1
THCA	4126	0.41342	36.476	38.206	-0.0668516911986973	0.459314013113272	MANBA
THCA	7323	1.6627e-13	177.208	216.939	-0.291845700057242	1.1572957223796e-12	UBE2D3
THCA	105377348	2.2162e-09	2.33	3.084	-0.404472810373392	9.03580734287492e-09	UBE2D3-AS1
THCA	493856	6.6408e-10	11.013	14.466	-0.393458536502979	2.90457420560748e-09	CISD2
THCA	150159	1.2756e-08	1	1.395	-0.480265122054463	4.69623405132047e-08	SLC9B1
THCA	133308	0.73001	1.55	1.516	0.0319984619905083	0.760256255165837	SLC9B2
THCA	56898	0.03162	52.113	57.714	-0.147278014646427	0.0495592632166494	BDH2
THCA	1062	0.11393	1	1	0	0.157627090870698	CENPE
THCA	80319	7.4963e-10	3.087	8.997	-1.54323853997477	3.26061679132551e-09	CXXC4
THCA	101929468	0.93232	1	1	0	0.940984950962773	CXXC4-AS1
THCA	54790	0.00010313	6.326	8.211	-0.376264379568719	0.000230984876937101	TET2
THCA	27068	0.032085	105.847	104.498	0.0185050492591588	0.0502400031864893	PPA2
THCA	54848	4.3901e-12	4.65	1.878	1.30803365322898	2.54248101355333e-11	ARHGEF38
THCA	100874374	0.031151	1	1	0	0.0488826485709724	ARHGEF38-IT1
THCA	57117	3.3196e-05	20.58	22.66	-0.138904878926547	7.93217330415755e-05	INTS12
THCA	79807	0.00091626	6.438	8.376	-0.37964886545313	0.00182398283978124	GSTCD
THCA	255743	0.7423	356.983	380.846	-0.0933523704021116	0.771542953836391	NPNT
THCA	93627	5.2116e-09	9.77	13.472	-0.463533576210649	2.01890440677966e-08	TBCK
THCA	9255	0.00030851	48.067	51.986	-0.113076389531465	0.000651140616342747	AIMP1
THCA	27123	0.001527	1.487	1.196	0.314187257854314	0.00295391319751993	DKK2
THCA	9061	1e-20	81.718	54.758	0.57758414132151	1.62178217821782e-19	PAPSS1
THCA	166929	0.77833	34.57	32.903	0.0713014728979847	0.804229326604636	SGMS2
THCA	113612	4.5881e-11	3.849	6.532	-0.763041119750856	2.30766872057318e-10	CYP2U1
THCA	3033	4.3426e-08	77.192	99.158	-0.361277835134598	1.4855228959276e-07	HADH
THCA	51176	0.28834	10.01	7.083	0.499009526773557	0.350913939694137	LEF1
THCA	641518	0.90376	1	1.446	-0.532067552289031	0.91635061432919	LEF1-AS1
THCA	6164	0.50846	1789.734	1836.12	-0.0369151672243385	0.552133489476882	RPL34
THCA	58505	0.0025406	157.587	175.833	-0.158057332275875	0.00476280721030043	OSTC
THCA	64850	0.091918	1	1.909	-0.932817102741851	0.130131101123595	ETNPPL
THCA	84570	2.5425e-07	1	4.529	-2.17919253938802	7.89375770020534e-07	COL25A1
THCA	100533182	1.4341e-07	6.771	9.504	-0.489165916887773	4.59473017114914e-07	SEC24B-AS1
THCA	10427	0.00011743	26.313	30.986	-0.23584078608628	0.000260784553157835	SEC24B
THCA	693161	0.10524	1	1	0	0.146854851625728	MIR576
THCA	55013	3.4783e-06	16.636	6.772	1.29665471175071	9.34392029520295e-06	MCUB
THCA	839	5.3783e-15	25.453	21.899	0.216970716725751	4.560192e-14	CASP6
THCA	81579	0.00039687	17.685	21.2	-0.261538045749643	0.000827064961832061	PLA2G12A
THCA	3426	1e-20	20.323	4.33	2.23067445263893	1.62178217821782e-19	CFI
THCA	54433	8.857e-08	40.54	46.177	-0.187828359194357	2.91369358995816e-07	GAR1
THCA	10692	0.32606	1	1	0	0.371410354059222	RRH
THCA	345193	0.20119	1	1	0	0.257624076607387	LRIT3
THCA	1950	0.11264	1	1.542	-0.624802765252947	0.156051017761489	EGF
THCA	79071	1e-20	3.502	2.082	0.750209015134141	1.62178217821782e-19	ELOVL6
THCA	2028	2.5735e-10	4.136	3.307	0.32271314012382	1.18188588785047e-09	ENPEP
THCA	5308	0.09063	1	1	0	0.12847420164431	PITX2
THCA	132720	1.7742e-08	3.367	4.986	-0.566419161663855	6.4117806949807e-08	FAM241A
THCA	55435	7.3754e-08	7.792	10.031	-0.364399854237408	2.45007372655062e-07	AP1AR
THCA	92610	8.726e-14	11.793	21.079	-0.837875656712273	6.29655859030837e-13	TIFA
THCA	80216	0.015233	11.057	12.073	-0.126824208848359	0.0253423485399915	ALPK1
THCA	63973	0.048071	1	1	0	0.0725995832500961	NEUROG2
THCA	55345	0.068079	1.164	1.381	-0.246622261349767	0.0993954411349625	ZGRF1
THCA	51574	7.0774e-13	49.104	63.677	-0.374931817202668	4.53285677419355e-12	LARP7
THCA	109864269	0.73828	1	1	0	0.768095679881438	MIR302CHG
THCA	442912	0.002085	1	1	0	0.00395662869279784	MIR367
